Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
74	0.0677837	
74	0.0674016	
74	0.0669928	
75	0.0668964	
75	0.0665461	
75	0.0664122	
75	0.0662183	
75	0.0658926	
75	0.065465	
76	0.0649535	
76	0.0645318	
76	0.0638162	
76	0.0634805	
76	0.0630289	
76	0.0629688	
77	0.0627882	
77	0.0622676	
77	0.0625467	
77	0.0625656	
77	0.0622924	
78	0.0630658	
78	0.0632211	
78	0.0632436	
78	0.063194	
78	0.0630332	
78	0.0632123	
79	0.0627302	
79	0.0626472	
79	0.0623224	
79	0.0617656	
79	0.0614846	
80	0.0606698	
80	0.0604057	
80	0.0593991	
80	0.0590869	
80	0.0586239	
80	0.0581973	
81	0.057162	
81	0.0564361	
81	0.0561513	
81	0.0554256	
81	0.0550655	
82	0.0540373	
82	0.0531199	
82	0.0525208	
82	0.0522261	
82	0.0517509	
82	0.0514865	
83	0.0509514	
83	0.0508939	
83	0.0509602	
83	0.0505499	
83	0.0500578	
84	0.0500259	
84	0.0496843	
84	0.0490583	
84	0.0483857	
84	0.0477088	
84	0.046567	
85	0.0456104	
85	0.0445158	
85	0.0434482	
85	0.0428409	
85	0.0418216	
86	0.0412961	
86	0.0410885	
86	0.0409719	
86	0.0409699	
86	0.0409108	
86	0.0412319	
87	0.0415876	
87	0.0414751	
87	0.0417365	
87	0.0423677	
87	0.0423778	
87	0.0429612	
88	0.0434911	
88	0.0437886	
88	0.0444309	
88	0.0447105	
88	0.0446256	
89	0.044588	
89	0.0437729	
89	0.0436211	
89	0.0425951	
89	0.0413639	
89	0.0406022	
90	0.0388246	
90	0.0374447	
